logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 K562_Rep1_K562_batch1 K562_Rep2_K562_batch1
0.4578493083469 5.11346265218695 0.154875440728 ENSG00000188342.11 1 23 21 54 31
-0.162566394514244 2.72899255308297 0.999999999999946 ENSG00000188343.12 1 4 4 8 2
-5.46796587994841 2.13972982428779 0.00195527144826077 ENSG00000188352.12 1 4 5 0 0
1.81564352414264 3.04396779829538 0.0273978546477143 ENSG00000188372.14 1 2 2 17 4
4.42965794120961 1.83248336810733 0.0625152589752817 ENSG00000188389.10 1 0 0 4 2
-1.59014846457531 2.44064295543115 0.0923362964100004 ENSG00000188419.13 1 5 4 2 2
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000188493.14 1 5 4 0 0
1.85011147075087 3.05245437311869 0.0106431875459099 ENSG00000188511.12 1 2 2 15 6
5.61335412570615 2.48385217364137 0.000489068444351102 ENSG00000188522.14 1 0 0 7 7
-0.67122316412617 7.59537044869945 0.00270333901892511 ENSG00000188529.14 1 189 195 232 113
0.887041321359759 9.16067558796637 0.00385282578445665 ENSG00000188536.13 1 298 347 1319 467
-5.30210675616807 2.0501573809414 0.00390968402380792 ENSG00000188542.9 1 4 4 0 0
0.299457502700987 3.63719448134981 0.752107824460735 ENSG00000188554.13 1 8 7 18 8
0.178787884504051 4.165438716862 0.716509794231466 ENSG00000188610.12 1 14 10 22 16
1.6422304180277 1.83736367617974 0.375030515715737 ENSG00000188636.3 1 1 0 3 2
-5.46796587994841 2.13972982428779 0.00195527144826077 ENSG00000188643.10 1 4 5 0 0
-0.768769150831063 3.63514079270014 0.15406086351286 ENSG00000188647.12 1 12 10 11 7
-0.192250078247009 5.01484796910193 0.583392174855892 ENSG00000188672.18 1 28 25 47 19
3.78220399816746 3.01822677073857 0.000131686093665942 ENSG00000188677.14 1 1 0 12 11
0.59668753544188 3.80062684799236 0.239108203046538 ENSG00000188706.12 1 8 7 21 11
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000188707.5 1 2 2 0 0
1.06510367273491 2.83792442212225 0.167167017127348 ENSG00000188735.12 1 3 2 8 7
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000188785.11 1 3 3 0 0
0.695683710877955 2.19765357464803 0.753936285608026 ENSG00000188786.9 1 2 1 5 2
-1.01032984065977 3.17767521684513 0.122200872817587 ENSG00000188811.13 1 8 8 7 4
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000188825.13 1 2 1 0 0
-0.481985616428133 11.2224102187436 0.101211367682993 ENSG00000188846.13 1 2297 2222 3460 1329
-0.998197345610909 3.19000373616274 0.202069747355447 ENSG00000188917.14 1 9 7 4 7
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000188933.15 1 3 3 0 0
1.18634901527634 5.37688246246121 0.000121120954691633 ENSG00000188938.16 1 20 18 78 44
-1.42433104568439 2.36400839577151 0.146055098746484 ENSG00000188994.12 1 4 4 3 1
0.00346535214915997 4.74124741440418 1 ENSG00000189007.15 1 22 18 33 23
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000189023.10 1 4 3 0 0
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000189037.7 1 2 2 0 0
-0.999409734093735 3.60400673433452 0.0533644742400239 ENSG00000189042.13 1 12 11 11 5
-0.722337999010354 9.22455184994023 0.0227337591767438 ENSG00000189043.9 1 561 643 828 272
1.10839088124495 4.7177565039702 0.00324334771194018 ENSG00000189046.10 1 12 12 40 32
0.476794460107752 4.27059293563235 0.239714910140274 ENSG00000189114.6 1 13 10 28 17
-3.40782925602867 1.35999511864746 0.500012206732887 ENSG00000189136.9 1 2 0 0 0
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000189144.13 1 2 2 0 0
0.874811238600111 7.16209311974715 0.00168249924961449 ENSG00000189159.15 1 83 77 312 119
0.0281485653635103 4.37022606684366 1 ENSG00000189180.15 1 16 14 28 15
-1.55047420360588 4.07209273506326 0.000280779331634513 ENSG00000189190.10 1 21 17 11 7
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000189221.9 1 2 2 0 0
-0.721527751245816 5.57461155847924 0.00929018754192603 ENSG00000189223.14 1 49 45 51 29
-0.281552583072921 7.90735304420208 0.192831257682732 ENSG00000189266.12 1 233 193 306 184
0.244190276898796 3.35476282312298 0.720202579188271 ENSG00000189283.9 1 7 5 12 8
0.393935465838099 2.83405546621661 0.647683301774815 ENSG00000189298.13 1 4 3 9 4
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000189308.10 1 4 3 0 0
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000189332.5 1 3 3 0 0
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000189337.16 1 4 3 0 0
0.910642908306428 3.38306737447702 0.149766776103416 ENSG00000189339.11 1 5 4 14 10
-3.94676325411589 1.50030800237608 0.25001831009984 ENSG00000189369.8 1 1 2 0 0
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000189398.5 1 3 2 0 0
-0.787515487857577 5.23197560422504 0.0131243558621952 ENSG00000196072.11 1 37 38 45 17
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000196116.7 1 2 2 0 0
-5.61670318598813 2.22373838045891 0.000977874346469707 ENSG00000196118.11 1 5 5 0 0
-0.122582291118588 2.61432467079483 0.999999999999978 ENSG00000196123.12 1 4 3 7 2
-1.43311637447122 3.99960512459775 0.000770413379972347 ENSG00000196139.13 1 18 17 11 7
-0.722131811916814 3.64703828654868 0.148269303707976 ENSG00000196141.13 1 11 11 16 3
-0.124435485390764 3.35578978327562 1 ENSG00000196150.13 1 7 7 12 6
5.6132814673134 2.47468915976051 0.000489068444351102 ENSG00000196152.10 1 0 0 9 5
-5.11467858628882 1.95545664213597 0.00781784142363128 ENSG00000196155.12 1 3 4 0 0
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000196172.9 1 3 3 0 0
-1.36392206141586 3.00955033869458 0.0639917194186362 ENSG00000196177.12 1 8 7 4 4
1.46034366986174 3.24523093561467 0.0245732037197191 ENSG00000196187.11 1 3 3 10 13
-1.08310898460332 4.10680424311508 0.0126509120526882 ENSG00000196199.13 1 20 15 14 9
-0.923957969641083 4.22934881879115 0.0340089174405685 ENSG00000196205.8 1 20 17 23 5
-1.1111009575704 4.44806249809498 0.00398092501850415 ENSG00000196214.10 1 27 19 22 8
-3.40783461770574 1.36054493998192 0.500012206732887 ENSG00000196220.15 1 1 1 0 0
0.816714301050588 11.5061997384311 0.00132762222151402 ENSG00000196230.12 1 1804 1617 5450 3056
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000196233.13 1 3 3 0 0
-0.0341791832551237 4.23754953840919 1 ENSG00000196235.13 1 15 13 14 22
-1.25973842402433 4.22932245761696 0.00319001183831986 ENSG00000196236.12 1 22 18 11 12
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000196247.11 1 6 5 0 0
-0.257803218621021 11.5031200710879 0.365063010392492 ENSG00000196262.13 1 2545 2580 4454 1842
-2.53773367011976 1.20625540415697 1 ENSG00000196267.12 1 1 0 0 0
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000196268.11 1 6 5 0 0
-3.40783997940273 1.3610949555505 0.500012206732887 ENSG00000196274.5 1 0 2 0 0
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000196275.13 1 2 2 0 0
-0.662099356236117 7.87811930705682 0.00648296080608184 ENSG00000196305.17 1 267 201 230 173
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000196312.13 1 4 3 0 0
-0.934745480792367 2.35876609814628 0.387766111582921 ENSG00000196323.13 1 4 3 4 1
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000196357.11 1 3 2 0 0
2.01458964343962 2.86326489442641 0.0217136643687096 ENSG00000196367.13 1 2 1 14 4
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000196369.11 1 5 4 0 0
-2.53773367011976 1.20625540415697 1 ENSG00000196371.3 1 1 0 0 0
-3.40783461770574 1.36054493998192 0.500012206732887 ENSG00000196378.11 1 1 1 0 0
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000196381.10 1 2 1 0 0
0.496576655687564 2.72843305178608 0.629131267001689 ENSG00000196387.9 1 3 3 8 4
0.794186251694348 4.56648773341211 0.0381092141617848 ENSG00000196396.9 1 14 11 38 23
1.0222341187836 2.99418054048918 0.164792117345392 ENSG00000196405.12 1 3 3 7 10
0.149229914766264 4.25500106880603 0.736428177134359 ENSG00000196418.12 1 13 13 21 19
0.796964235316604 9.25375655587573 0.000616406568981669 ENSG00000196419.12 1 352 367 1113 647
4.42969428316248 1.83734097514753 0.0625152589752817 ENSG00000196422.10 1 0 0 3 3
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000196427.13 1 5 4 0 0
-0.966411900192481 4.89206685058888 0.00848555921678686 ENSG00000196428.12 1 32 29 22 21
-5.30210675616807 2.0501573809414 0.00390968402380792 ENSG00000196431.3 1 4 4 0 0
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000196437.10 1 4 3 0 0
1.87934250305357 5.54289013567147 0.00171392893998833 ENSG00000196449.3 1 16 15 41 97
3.87781205551255 1.61643442584293 0.125018310323359 ENSG00000196453.7 1 0 0 2 2
0.151508658615874 4.60248579757164 0.713517718359047 ENSG00000196459.13 1 19 15 27 25
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000196466.10 1 2 2 0 0
1.6878017616878 3.8607954377531 0.00220810887795064 ENSG00000196470.11 1 5 4 19 21
-0.611843029420855 2.90943710243409 0.523579944576324 ENSG00000196476.11 1 6 5 4 6
0.0124703044306111 4.56232897847524 1 ENSG00000196502.11 1 17 18 35 15
0.362348918269048 7.79358239218262 0.111963621950265 ENSG00000196504.16 1 166 146 386 188
0.938332490735121 3.83543004163246 0.0681141690567642 ENSG00000196505.10 1 6 7 19 16
0.238370617135942 6.44176637688889 0.328462890038064 ENSG00000196510.12 1 68 58 122 84
-1.47073019295007 3.60901133226171 0.00391777074929056 ENSG00000196511.14 1 13 13 10 3
4.64244160356782 1.92892063456492 0.03126144465052 ENSG00000196517.11 1 0 0 5 2
1.24835493225485 2.94049660129219 0.0830955438511815 ENSG00000196535.16 1 3 2 8 9
-0.227547198397763 4.36868671086741 0.780107043176972 ENSG00000196547.14 1 19 14 17 21
-3.40783461770574 1.36054493998192 0.500012206732887 ENSG00000196549.10 1 1 1 0 0
0.561013879711986 4.25707557603319 0.204103932740393 ENSG00000196550.10 1 12 10 32 14
5.71083754019296 2.53595720885188 0.000244605842078569 ENSG00000196576.14 1 0 0 10 5
-1.27091798446785 4.4348408120003 0.00139223694326167 ENSG00000196584.2 1 27 20 15 12
1.56188712887439 2.6086622886368 0.118536357283318 ENSG00000196586.13 1 2 1 8 5
-5.61670318598813 2.22373838045891 0.000977874346469707 ENSG00000196605.7 1 5 5 0 0
-5.87482374123353 2.3787711701168 0.000244605842078569 ENSG00000196628.16 1 7 5 0 0
1.70509404163634 4.22691350490072 0.0300769272806986 ENSG00000196642.18 1 7 6 10 40
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000196646.11 1 2 2 0 0
-0.0740046543556496 3.67295623241899 1 ENSG00000196652.11 1 10 8 9 14
0.967547603842586 2.78836826020195 0.237988238192516 ENSG00000196660.10 1 3 2 7 7
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000196668.3 1 5 4 0 0
-0.0308741240298007 5.22524867891406 1 ENSG00000196678.13 1 31 27 46 33
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000196696.12 1 4 3 0 0
5.50864502156425 2.41047855225855 0.000977874346469707 ENSG00000196700.8 1 0 0 8 5
-5.61670318598813 2.22373838045891 0.000977874346469707 ENSG00000196705.8 1 5 5 0 0
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000196712.17 1 4 3 0 0
0.0915136463878208 2.21243980166343 1 ENSG00000196730.12 1 2 2 2 4
-5.46796587994841 2.13972982428779 0.00195527144826077 ENSG00000196747.4 1 4 5 0 0
-0.622285971050908 5.12816729216661 0.0422447540376035 ENSG00000196756.11 1 33 33 37 23
-0.24067326629915 4.10626269968907 0.615615114058303 ENSG00000196757.7 1 16 11 20 12
1.26203843560001 5.11202963583809 0.000133986172312905 ENSG00000196776.15 1 14 16 67 35
1.7165704177238 4.24505930841233 8.34419442997102e-05 ENSG00000196787.3 1 6 6 35 21
-5.98841132436147 2.45117862792639 0.000122341725568448 ENSG00000196792.11 1 7 6 0 0
-0.515871245215265 4.62408419933207 0.166972940332044 ENSG00000196793.13 1 24 20 26 17
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000196850.5 1 5 4 0 0
2.10088306623907 2.5547439062068 0.0351887981072093 ENSG00000196865.4 1 1 1 6 7
3.87784840145671 1.62137937429592 0.125018310323359 ENSG00000196866.2 1 0 0 1 3
0.496612987501074 2.732918510114 0.629131267001689 ENSG00000196911.10 1 3 3 7 5
-0.479040450322983 3.0382394370734 0.541376012135567 ENSG00000196912.12 1 7 5 8 4
1.51994467852264 3.45814135962408 0.0188017873777402 ENSG00000196914.8 1 4 3 13 15
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000196922.10 1 6 5 0 0
-0.876961343242431 4.10676641224644 0.0470807698491669 ENSG00000196950.13 1 18 15 14 11
-1.91028231189109 3.30199761406144 0.000326455888841463 ENSG00000196951.10 1 11 11 7 1
0.185748876902997 3.74291108608767 0.771602180792244 ENSG00000196968.10 1 9 8 14 13
-0.843581258827335 3.85684947853506 0.0657050163959002 ENSG00000196975.15 1 15 12 14 7
-5.30210675616807 2.0501573809414 0.00390968402380792 ENSG00000196981.3 1 4 4 0 0
0.531115947322449 5.4340090936947 0.110452860490897 ENSG00000196998.17 1 27 27 79 33
0.267490336228387 4.77924458116226 0.417515185851655 ENSG00000197008.9 1 19 18 35 27
0.448050577536101 3.79936986320644 0.430514479552723 ENSG00000197020.10 1 9 7 14 16
-0.17326887844712 5.44706637985763 0.534584495984437 ENSG00000197021.8 1 34 38 63 28
0.678244948925473 3.33704153986794 0.33529581934766 ENSG00000197024.8 1 6 4 7 14
5.6132814673134 2.47468915976051 0.000489068444351102 ENSG00000197037.10 1 0 0 9 5
1.85544765593816 2.7705456582837 0.0490878561766442 ENSG00000197043.13 1 1 2 11 5
0.240479067811039 2.62797500120033 0.803657729589167 ENSG00000197044.10 1 3 3 4 6
-1.58982576278387 4.03151347001167 0.000445874758126315 ENSG00000197045.12 1 20 17 9 8
0.479624400225106 3.89661907469864 0.291395066833883 ENSG00000197056.10 1 9 8 17 16
-1.30759864299294 3.61248488018876 0.00950867822891324 ENSG00000197062.11 1 13 12 9 5
1.52101129106061 3.52146539704094 0.0916666336588078 ENSG00000197081.13 1 4 4 6 22
-2.53773367011976 1.20625540415697 1 ENSG00000197083.11 1 1 0 0 0
0.224411937244115 5.31595372965729 0.605718102396271 ENSG00000197102.11 1 29 28 35 51
3.87777571048368 1.61150347508988 0.25001831009984 ENSG00000197119.12 1 0 0 3 1
-1.05218000144692 3.0981197735097 0.107859162914609 ENSG00000197134.11 1 8 7 5 5
-5.46796052008787 2.13918966937211 0.00195527144826077 ENSG00000197147.13 1 5 4 0 0
0.969845415546586 6.87404570962127 0.00135168089672246 ENSG00000197157.10 1 57 68 167 160
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000197165.10 1 3 2 0 0
3.87781205551255 1.61643442584293 0.125018310323359 ENSG00000197168.12 1 0 0 2 2
-1.97286113541907 2.36873207534208 0.0386017584481558 ENSG00000197180.2 1 5 4 2 1
4.17996408814746 1.72871499001146 0.125018310323359 ENSG00000197182.14 1 0 0 3 2
-5.87482910030174 2.37930684861971 0.000244605842078569 ENSG00000197183.14 1 6 6 0 0
1.74942788082451 3.4420038613621 0.00456718381155405 ENSG00000197208.5 1 3 3 17 12
2.04042276212815 3.19111174049041 0.0025014628987904 ENSG00000197217.12 1 2 2 13 11
0.889618111520881 3.59330197226353 0.111565757537389 ENSG00000197256.10 1 6 5 21 8
0.895172821297646 5.75698332352476 0.00255549998076518 ENSG00000197265.8 1 31 27 105 49
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000197279.3 1 3 3 0 0
-1.01116449542001 4.94046429111022 0.00342766211490963 ENSG00000197299.11 1 34 30 24 20
0.801630737204006 3.7515349228994 0.130052583277363 ENSG00000197312.11 1 7 6 19 13
-0.740767183516009 3.39748708819451 0.162925042140876 ENSG00000197323.11 1 10 8 11 4
0.773501759156226 3.02416495917823 0.286408984314692 ENSG00000197329.11 1 4 3 11 6
-0.0500903557069114 5.36814311431437 0.89083675953938 ENSG00000197343.10 1 35 30 55 33
4.6425142843979 1.93856430131115 0.03126144465052 ENSG00000197355.10 1 0 0 3 4
4.8278346295086 2.01897870116325 0.0156330116465042 ENSG00000197362.14 1 0 0 6 2
-3.40783461770574 1.36054493998192 0.500012206732887 ENSG00000197363.9 1 1 1 0 0
-0.578888367370605 4.47579659136466 0.193214557828282 ENSG00000197372.9 1 21 19 19 18
1.0737278568054 3.19167107507488 0.122200872817587 ENSG00000197375.12 1 4 3 13 8
1.55505210063426 2.8900568252783 0.0440533182107823 ENSG00000197417.7 1 2 2 8 9
-0.934931358535981 4.13555973552049 0.166350344915547 ENSG00000197429.10 1 20 15 6 17
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000197442.9 1 4 3 0 0
0.819692489340893 6.62582698324093 0.00955774283916813 ENSG00000197451.11 1 63 50 129 134
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000197462.3 1 2 1 0 0
-0.746023058205565 6.03174823742919 0.00391897570101382 ENSG00000197465.13 1 65 66 71 39
-0.148014092641388 5.30792783455313 0.797309065407101 ENSG00000197471.11 1 38 27 34 43
-1.54213983685594 3.10786484640873 0.0290093027214956 ENSG00000197472.14 1 8 9 3 5
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000197497.10 1 4 3 0 0
4.6425142843979 1.93856430131115 0.03126144465052 ENSG00000197530.12 1 0 0 3 4
-1.1860104884938 5.0129241056008 0.000162991750402004 ENSG00000197548.12 1 36 35 31 13
-1.42429470065551 2.36870969694724 0.146055098746484 ENSG00000197555.9 1 4 4 2 2
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000197566.9 1 2 1 0 0
1.12780575288724 3.85386529007977 0.0237570115654639 ENSG00000197579.7 1 7 5 21 16
-3.94676325411589 1.50030800237608 0.25001831009984 ENSG00000197585.9 1 1 2 0 0
-1.20449096813227 4.40067193253301 0.00407033300349761 ENSG00000197601.12 1 25 20 14 13
-2.25642934778608 2.50983249387987 0.0129541015610903 ENSG00000197608.11 1 6 5 2 1
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000197619.13 1 2 2 0 0
0.651501249001019 4.05787745076786 0.155064349353371 ENSG00000197620.10 1 8 10 27 13
-0.889726641143382 6.71432451233953 0.000129029726407981 ENSG00000197622.12 1 117 103 99 66
-0.12247328047118 2.62799698207447 1 ENSG00000197647.11 1 4 3 4 5
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000197694.15 1 2 1 0 0
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000197712.11 1 4 3 0 0
-0.616222601935299 5.74985682439865 0.0300674904588004 ENSG00000197713.14 1 53 50 53 40
3.87784840145671 1.62137937429592 0.125018310323359 ENSG00000197724.10 1 0 0 1 3
-0.756214723116565 10.3937036588003 0.0184351878797133 ENSG00000197728.11 1 1405 1338 1842 603
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000197744.5 1 2 1 0 0
-0.773701100714237 9.20656827297992 0.000994629694553789 ENSG00000197746.13 1 612 597 580 396
-1.21814909506639 10.6123450337105 0.00101513964931889 ENSG00000197756.9 1 1653 1891 1833 509
-2.53773367011976 1.20625540415697 1 ENSG00000197763.15 1 1 0 0 0
0.642914266669774 4.76711392004688 0.202032058421587 ENSG00000197771.12 1 16 16 24 40
-0.739868114065065 5.44694084128012 0.0105545769792825 ENSG00000197798.8 1 42 44 44 28
-2.53773367011976 1.20625540415697 1 ENSG00000197813.5 1 1 0 0 0
4.17996408814746 1.72871499001146 0.125018310323359 ENSG00000197816.13 1 0 0 3 2
3.87777571048368 1.61150347508988 0.25001831009984 ENSG00000197818.11 1 0 0 3 1
-0.163991560108779 3.16381484250161 0.845068148393299 ENSG00000197841.14 1 6 6 10 5
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000197857.13 1 6 5 0 0
0.80143238667505 2.49419513121495 0.424030726320818 ENSG00000197860.9 1 2 2 5 5
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000197872.11 1 3 3 0 0
0.522427951358415 3.2903713024019 0.391567737522995 ENSG00000197885.10 1 5 5 9 11
-0.460435908003719 2.03396533524039 0.726589199295921 ENSG00000197892.12 1 3 1 3 1
-2.53773367011976 1.20625540415697 1 ENSG00000197927.12 1 1 0 0 0
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000197928.10 1 3 2 0 0
-0.939708718819862 3.60331251961103 0.283666666243528 ENSG00000197930.12 1 13 10 3 12
-0.289272888832829 3.77650940920386 0.660382387993765 ENSG00000197933.12 1 11 10 13 11
-0.988604575053649 3.44640993857317 0.0577155474986312 ENSG00000197935.6 1 11 9 8 6
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000197937.12 1 6 5 0 0
4.64908945573101 1.94340530106453 0.0162516435960591 ENSG00000197943.9 1 0 0 2 5
5.71091019459848 2.54504736601239 0.000244605842078569 ENSG00000197948.10 1 0 0 8 7
-1.42284532157594 3.76097267617755 0.00276385880889234 ENSG00000197961.11 1 16 13 10 5
1.23634118337755 5.26326601534775 0.00010507569448978 ENSG00000197965.11 1 19 15 67 45
-1.0468854541612 2.8624041899942 0.18936082220256 ENSG00000197969.12 1 6 6 3 5
1.64226676197608 1.84223451292243 0.218784330599151 ENSG00000197978.9 1 1 0 2 3
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000197980.12 1 2 1 0 0
1.73159058267114 4.25185521873193 0.000133190124058381 ENSG00000197982.13 1 6 6 39 18
-0.383126416224026 5.19261638822602 0.278228567933238 ENSG00000197989.14 1 33 31 38 30
-0.0669559567218028 4.86132703710096 0.930134270923966 ENSG00000197993.8 1 26 19 36 24
-0.650382447342723 6.3832462131333 0.00901029239879296 ENSG00000198000.11 1 91 73 99 49
0.257634315817627 4.09154911226538 0.610920687734952 ENSG00000198001.13 1 12 10 24 13
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000198018.6 1 3 2 0 0
-0.158289234528306 2.11883104208403 1 ENSG00000198033.11 1 2 2 4 1
-1.01985819986291 4.23952640637396 0.0203058280033225 ENSG00000198039.11 1 21 17 14 12
-1.15160579087477 3.61197865764318 0.0237683833854515 ENSG00000198040.10 1 13 11 9 6
-0.264753013110832 5.84708187858772 0.359994438587677 ENSG00000198042.10 1 55 44 66 48
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000198081.10 1 3 3 0 0
-1.16680964441018 2.64235200477012 0.352030829632312 ENSG00000198089.15 1 6 4 1 5
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000198093.10 1 4 3 0 0
-0.194619135916042 2.83903712326432 0.999999999999927 ENSG00000198105.13 1 5 4 8 3
1.32211667353489 3.34136358891543 0.0428491058200556 ENSG00000198113.2 1 4 3 15 10
-5.11467322590655 1.95491362221505 0.00781784142363128 ENSG00000198155.5 1 4 3 0 0
-0.213027466942337 3.91154258729847 0.60369566558177 ENSG00000198157.10 1 15 8 20 8
0.325829370414494 4.87276464258476 0.38283942348399 ENSG00000198160.14 1 22 17 46 23
0.653982965792882 2.43014069171851 0.581116043709932 ENSG00000198169.8 1 2 2 4 5
-0.896273932426109 6.57524429096327 0.000101357104872121 ENSG00000198189.10 1 102 98 96 55
-0.0689094912331528 1.94886833896419 1 ENSG00000198198.16 1 2 1 1 3
2.8580859526043 2.41511395052528 0.0117292424661778 ENSG00000198208.11 1 1 0 7 5
-0.681273827884856 4.1704389478487 0.106431902414326 ENSG00000198218.10 1 20 13 21 8
3.49513573169356 1.4941514960021 0.25001831009984 ENSG00000198221.8 1 0 0 1 2
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000198237.8 1 2 1 0 0
-0.854792900236539 3.3568584696196 0.0872246525152782 ENSG00000198246.8 1 9 9 12 2
0.0507548280180089 3.16753946835996 1 ENSG00000198265.11 1 6 5 9 7
3.87781205551255 1.61643442584293 0.125018310323359 ENSG00000198286.9 1 0 0 2 2
0.00181864649582494 4.2200784554224 1 ENSG00000198298.12 1 15 12 25 13
4.17996408814746 1.72871499001146 0.125018310323359 ENSG00000198324.13 1 0 0 3 2
-0.60145138323631 2.99583980314734 0.405006038842066 ENSG00000198331.10 1 6 6 7 4
-5.75152873245488 2.30326613552598 0.000489068444351102 ENSG00000198342.9 1 6 5 0 0
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000198346.10 1 3 2 0 0
0.438264560356948 5.19618655281456 0.16409094344438 ENSG00000198356.11 1 21 26 53 36
1.13457955215873 4.81908311930225 0.00993997901724464 ENSG00000198363.17 1 15 11 35 41
-5.87482374123353 2.3787711701168 0.000244605842078569 ENSG00000198369.9 1 7 5 0 0
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000198373.12 1 3 2 0 0
0.171289896234757 3.32145154246065 0.855588427968136 ENSG00000198382.8 1 6 6 11 8
2.30296659665459 2.65567290648718 0.0351887981072093 ENSG00000198393.7 1 1 1 11 4
0.97619921128752 3.75866750041256 0.045955984098559 ENSG00000198399.14 1 7 5 17 16
-4.33821697964249 1.62752457548481 0.125018310323359 ENSG00000198400.11 1 2 2 0 0
-1.2008615396233 4.03373697490621 0.024080005449882 ENSG00000198408.13 1 20 14 8 12
0.49349429801304 4.10522879282984 0.291576233371725 ENSG00000198420.9 1 11 9 20 19
-5.30210675616807 2.0501573809414 0.00390968402380792 ENSG00000198429.9 1 4 4 0 0
-2.53773367011976 1.20625540415697 1 ENSG00000198440.9 1 1 0 0 0
-0.472195282381085 2.49940882906805 0.790563133562158 ENSG00000198466.11 1 4 3 4 3
-0.611879366137337 2.90500084340572 0.38343346805808 ENSG00000198468.7 1 6 5 5 5
1.03507302356054 3.58107207266949 0.0511893773595467 ENSG00000198478.7 1 5 5 16 13
-4.89920663522298 1.85376284175947 0.0156330116465042 ENSG00000198482.11 1 3 3 0 0
-1.5312223943083 3.44287090994904 0.00345657817361634 ENSG00000198496.11 1 13 10 9 2
-5.98841132436147 2.45117862792639 0.000122341725568448 ENSG00000198521.11 1 7 6 0 0
-0.82996065005108 4.29808470133281 0.0390841541866672 ENSG00000198538.10 1 20 18 21 9
-5.30210675616807 2.0501573809414 0.00390968402380792 ENSG00000198546.14 1 4 4 0 0
1.24654640546027 4.08846381641985 0.029229962046462 ENSG00000198551.9 1 7 7 18 26
0.0935682268102308 4.81961819908105 0.806661943392585 ENSG00000198554.11 1 23 18 31 29
-0.649284837403457 3.44178202341668 0.229674806917772 ENSG00000198556.13 1 10 8 9 7
-1.72946471579807 4.12984703022088 0.000160521351269363 ENSG00000198574.5 1 23 18 8 9
-0.039949177086317 5.14045562796997 0.882284655343734 ENSG00000198604.10 1 30 25 53 23
0.695678349451929 2.1981844849476 0.753936285608026 ENSG00000198618.5 1 1 2 5 2
-3.94675789268986 1.49975943025697 0.25001831009984 ENSG00000198624.12 1 2 1 0 0
-4.64580652186356 1.74466405847707 0.03126144465052 ENSG00000198625.12 1 3 2 0 0
-5.61670318598813 2.22373838045891 0.000977874346469707 ENSG00000198646.13 1 5 5 0 0
