AP000769.1,TRUE
AP000777.3,FALSE
AP000781.2,TRUE
AP000787.1,TRUE
AP000866.2,TRUE
AP000873.2,TRUE
AP000879.1,FALSE
AP000902.1,FALSE
AP001057.1,TRUE
AP001059.2,FALSE
AP001086.1,FALSE
AP001099.1,FALSE
AP001107.2,FALSE
AP001160.1,FALSE
AP001267.1,FALSE
AP001318.2,TRUE
AP001347.1,TRUE
AP001453.2,FALSE
AP001469.3,FALSE
AP001505.1,FALSE
AP001636.3,TRUE
AP001830.1,FALSE
AP001893.1,FALSE
AP002360.1,TRUE
AP002387.1,TRUE
AP002495.1,TRUE
AP002748.3,TRUE
AP002761.2,TRUE
AP002807.1,FALSE
AP002852.1,TRUE
AP003068.1,FALSE
AP003084.1,FALSE
AP003108.2,TRUE
AP003352.1,FALSE
AP003392.3,FALSE
AP003392.5,FALSE
AP003392.6,FALSE
AP003396.1,FALSE
AP003419.1,FALSE
AP003472.1,FALSE
AP003774.4,TRUE
AP005329.1,FALSE
AP005329.2,FALSE
AP005329.3,TRUE
AP005901.1,FALSE
AP006545.2,FALSE
AP1AR,TRUE
AP1B1,TRUE
AP1G1,TRUE
AP1G2,TRUE
AP1M1,TRUE
AP1S1,TRUE
AP1S2,TRUE
AP1S3,TRUE
AP2A2,TRUE
AP2B1,TRUE
AP2M1,TRUE
AP2S1,TRUE
AP3B1,TRUE
AP3D1,TRUE
AP3M1,TRUE
AP3M2,TRUE
AP3S1,TRUE
AP3S2,TRUE
AP4B1,TRUE
AP4E1,TRUE
AP4S1,TRUE
AP5M1,TRUE
AP5S1,TRUE
APAF1,TRUE
APBB1IP,TRUE
APBB2,TRUE
APC,TRUE
APEH,TRUE
APEX1,TRUE
APEX2,TRUE
APH1A,TRUE
APH1B,TRUE
API5,TRUE
APIP,TRUE
APLP2,TRUE
APMAP,TRUE
APOBEC3B,TRUE
APOBEC3C,TRUE
APOBEC3D,TRUE
APOBEC3F,TRUE
APOBEC3G,TRUE
APOBEC3H,TRUE
APOC1,TRUE
APOL1,TRUE
APOL2,TRUE
APOL3,TRUE
APOL6,TRUE
APOLD1,TRUE
APOM,TRUE
APOO,TRUE
APOOL,TRUE
APOPT1,TRUE
APP,TRUE
APPBP2,TRUE
APPL1,TRUE
APPL2,TRUE
APRT,TRUE
APTR,TRUE
APTX,TRUE
AQR,TRUE
ARAF,TRUE
ARAP1-AS1,FALSE
ARAP2,TRUE
ARCN1,TRUE
AREL1,TRUE
ARF1,TRUE
ARF3,TRUE
ARF4,TRUE
ARF4-AS1,FALSE
ARF5,TRUE
ARF6,TRUE
ARFGAP2,TRUE
